DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Sample/Labslip ID,Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
10,DNR_STORET,TEMPERATURE FIELD,11.8,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,9 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,14.6,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,8 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,19.8,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,7 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,24.3,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,6 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,24.3,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,5 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,24.4,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,4 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,24.5,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,3 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,24.5,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,2 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,24.6,DEGREES C,,,8/22/2016 11:00,8/22/2016 11:00,1 Meters,,,,,,,,,,,703056,,,LONG LAKE,LONG LAKE,,Integrated Sampler,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.6,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,19 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.6,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,18 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.8,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,17 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,5,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,16 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,5.6,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,15 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,6.4,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,14 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,6.8,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,13 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,7.3,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,12 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,8.1,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,11 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,9.4,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,10 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,11.8,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,9 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,14.5,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,8 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,19,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,7 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,23.3,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,6 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,23.6,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,5 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,23.6,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,4 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,23.6,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,3 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,23.7,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,2 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,23.7,DEGREES C,,,9/9/2013 10:30,9/9/2013 10:30,1 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,23.7,C,,,9/9/2013 10:30,9/9/2013 10:30,,,113133790,96966003,Field Data,,Analyzed past the 28 days holding time: Method EPA,,,,,703056,84269827,191100,Long-1,LONG-1,LTT-LAKES,INTEGRATED SAMPLER,LONG LAKE-WEST BASIN,44.21533,-89.12831,44.21533,-89.12831,9/11/2013,11/26/2013,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.6,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,19 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.6,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,18 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.6,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,17 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.9,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,16 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,5.3,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,15 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,5.5,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,14 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,6,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,13 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,6.5,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,12 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,7.2,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,11 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,8.5,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,10 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,10.4,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,9 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,12.5,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,8 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,16.5,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,7 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,21.3,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,6 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,22.3,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,5 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,22.4,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,4 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,22.5,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,3 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,22.5,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,2 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,22.6,DEGREES C,,,8/12/2013 10:45,8/12/2013 10:45,1 Meters,,,,,,,,,,,703056,,,LONG,LONG,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.5,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,14 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.6,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,13 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.8,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,12 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,5.5,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,11 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,5.8,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,10 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,6.3,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,9 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,6.6,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,8 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,7.5,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,7 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,8.2,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,6 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,11.5,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,5 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,11.8,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,4 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,13.1,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,3 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,13.9,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,2 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,14,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,1 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,11.5,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,5 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,11.8,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,4 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,13.1,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,3 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,13.9,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,2 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,14,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,1 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.2,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,20 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.2,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,19 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.2,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,18 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.2,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,17 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.3,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,16 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,4.3,DEGREES C,,,5/15/2013 12:30,5/15/2013 12:30,15 Meters,,,,,,,,,,,703056,,,Long-1,Long-1,,,,44.21533,-89.12831,44.21533,-89.12831,,,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
10,DNR_STORET,TEMPERATURE FIELD,14,C,,,5/15/2013 12:00,5/15/2013 12:00,,,113133790,73566002,Field Data,,,,,,,703056,80985655,191100,Long-1,LONG-1,LTT-LAKES,INTEGRATED,LONG LAKE-WEST BASIN,44.21533,-89.12831,44.21533,-89.12831,5/17/2013,6/21/2013,703056,Long Lake - West Basin,191100,Long Lake,LAKE-DEEPEST SPOT,Pine and Willow Rivers,Waushara,Wolf River,WT068
